Unnamed: 0,zip,naics,est,lat,lng
3928174,45458,512131,1,39.60036,-84.1576
3929714,45502,512131,1,39.92791,-83.81703
3930758,45504,512131,1,39.94811,-83.86481
3931300,45505,512132,1,39.90737,-83.7615
3932273,45601,512131,1,39.30996,-82.9555
3934007,45631,512131,1,38.81672,-82.25486
3935080,45640,512131,1,39.02345,-82.65032
3937450,45662,512131,1,38.78938,-82.92114
3940294,45694,512131,1,38.74807,-82.78345
3941031,45701,512131,1,39.31205,-82.08079
3944283,45764,512131,1,39.45116,-82.24336
3946894,45804,512131,1,40.71569,-84.06911
3947407,45805,512131,1,40.72979,-84.16242
3949291,45817,512131,1,40.87691,-83.88279
3949896,45822,512131,1,40.55266,-84.59664
3952157,45840,512131,1,41.02626,-83.64943
3955561,45873,512132,1,41.11935,-84.39628
3958252,45891,512131,1,40.8748,-84.57785
3961288,46016,512131,1,40.09781,-85.68152
3963293,46033,512131,1,39.97975,-86.08595
3967244,46052,512131,1,40.04448,-86.46086
3968583,46060,512131,2,40.06616,-85.93137
3970609,46071,512132,1,40.11941,-86.60549
3970894,46072,512131,1,40.28526,-86.06891
3973900,46112,512131,1,39.86561,-86.38215
3975417,46122,512131,2,39.76822,-86.5475
3975967,46123,512131,1,39.76502,-86.40015
3977474,46131,512131,1,39.47196,-86.04233
3978784,46140,512131,1,39.80358,-85.77049
3981440,46151,512131,1,39.44783,-86.4275
3982318,46158,512131,1,39.58275,-86.37405
3984163,46168,512131,3,39.68985,-86.39262
3985556,46176,512131,1,39.52684,-85.77297
3989059,46204,512131,2,39.77134,-86.15703
3991767,46217,512131,1,39.67254,-86.19338
3993834,46220,512131,1,39.8676,-86.10818
3997476,46227,512131,1,39.67607,-86.13145
3998382,46229,512131,2,39.78852,-85.978
4001643,46240,512131,1,39.90697,-86.12367
4002535,46241,512132,1,39.72389,-86.26842
4003480,46250,512131,1,39.90399,-86.06864
4004257,46254,512131,1,39.84796,-86.26936
4004914,46256,512131,1,39.90682,-86.01152
4006636,46268,512131,1,39.89769,-86.23253
4007396,46278,512131,1,39.89389,-86.29606
4009774,46307,512131,1,41.40215,-87.32693
4012957,46321,512131,1,41.54704,-87.50402
4014090,46323,512131,1,41.58961,-87.45323
4016946,46350,512131,1,41.60697,-86.72157
4018312,46360,512131,1,41.68739,-86.86464
4019307,46368,512131,1,41.5848,-87.17937
4020550,46375,512131,2,41.49162,-87.45193
4021488,46383,512131,1,41.45838,-87.00156
4021489,46383,512132,1,41.45838,-87.00156
4026181,46410,512131,1,41.48083,-87.33293
4028719,46514,512131,1,41.72328,-85.97547
4031227,46526,512131,1,41.55307,-85.88448
4033030,46534,512132,1,41.28561,-86.61878
4035823,46545,512131,2,41.69376,-86.14602
4036578,46550,512131,1,41.44701,-86.00028
4038744,46563,512131,1,41.35541,-86.32612
4038745,46563,512132,1,41.35541,-86.32612
4039695,46567,512131,1,41.41473,-85.73044
4041832,46582,512131,1,41.28323,-85.85235
4043447,46614,512131,1,41.60359,-86.28064
4047467,46703,512131,1,41.65305,-85.00976
4048315,46706,512131,1,41.34242,-85.03922
4050758,46725,512131,1,41.1518,-85.47655
4052408,46738,512131,1,41.32189,-85.13731
4052409,46738,512132,1,41.32189,-85.13731
4054283,46750,512131,1,40.87677,-85.49674
4054284,46750,512132,1,40.87677,-85.49674
4054927,46755,512131,1,41.45119,-85.27209
4060255,46802,512131,1,41.06787,-85.16299
4061561,46804,512131,2,41.05421,-85.23913
4065125,46815,512131,1,41.1034,-85.05913
4066905,46825,512131,2,41.15397,-85.12425
4069491,46902,512131,1,40.43743,-86.09111
4072865,46947,512131,1,40.76044,-86.37303
4073564,46952,512131,1,40.59882,-85.63249
4075326,46970,512131,1,40.75827,-86.0614
4075953,46975,512131,1,41.0718,-86.25177
4078159,46996,512131,1,41.0626,-86.65906
4080712,47025,512131,2,39.15415,-84.87461
4081612,47037,512131,1,39.16431,-85.31908
4084074,47112,512131,1,38.19235,-86.14512
4085273,47122,512132,1,38.3041,-85.98303
4086144,47129,512131,1,38.31378,-85.76874
4088745,47150,512131,1,38.28831,-85.84775
4091874,47201,512131,1,39.15074,-85.99432
4094162,47240,512131,1,39.32394,-85.48028
4095241,47250,512131,2,38.81867,-85.3552
4096771,47274,512131,1,38.96261,-85.92877
4098298,47303,512131,1,40.27108,-85.37648
4098933,47304,512131,1,40.23398,-85.45973
4100827,47331,512131,1,39.63086,-85.16313
4105001,47371,512131,1,40.41874,-84.95896
4105801,47374,512131,2,39.83376,-84.88997
4107282,47394,512131,1,40.1679,-84.98667
4108073,47401,512131,1,39.08613,-86.45138
4108976,47403,512132,1,39.08635,-86.61082
4109732,47404,512131,1,39.22064,-86.5896
4111077,47421,512131,2,38.86415,-86.45122
4112877,47441,512131,1,39.03976,-87.1743
4114456,47454,512132,1,38.51596,-86.45989
4118852,47546,512131,1,38.42071,-86.93469
4121688,47586,512131,2,38.03684,-86.69297
